0.577990 4.991967 6.096374 4.700499 4.305881 3.750825 4.628466 4.175289 3.722022 2.856053 5.284178 2.566659 2.245715 3.413688 3.375087 4.301920 2.515561 4.008754 5.961193 3.783975 4.988205 3.423819 3.281303 5.251340 5.895953 6.402428 4.224687 6.904050 6.070475 6.256005 4.658174 5.591374 5.801555 5.503224 4.971023 5.772092 4.413129 5.990372 5.486690 6.464084 6.827570 4.429573 4.610542 6.266335 4.443835 4.024982 3.927117 2.623876 2.116290 3.931568 5.023431 4.077016 4.163094 3.161656 3.003613 6.587013 4.231092 3.449177 5.195499 4.373226 2.227828 2.639820 3.548996 3.916419 0.821131 4.325953 4.906181 5.295415 3.475695 3.688606 2.952708 3.239206 4.012700 2.874283 2.520237 4.981647 6.076673 3.795007 3.143888 5.551567 3.582491 4.488912 4.396018 3.815237 3.246749 2.488812 2.183575 1.653703 3.578500 3.160418 2.088343 2.846841 2.601685 3.573070 2.384945 3.882201 4.861025 3.356804 3.209565 0.690873 
1.493042 2.780784 4.043065 6.807383 4.074047 4.937938 5.541535 5.997411 6.605209 5.311687 6.082771 5.853312 5.898486 7.094321 6.597267 6.422066 5.109779 7.194249 5.982125 4.536028 6.959353 6.208220 5.547348 6.904305 6.403242 6.980862 10.311337 8.485308 9.593572 8.304036 8.407600 9.146415 6.864629 7.873894 9.288455 6.700080 6.193412 7.987751 8.502828 7.871371 8.613552 10.394929 6.401416 5.831264 4.733452 3.735308 3.592576 3.040651 3.617936 5.260141 3.337511 5.800438 3.175762 6.865425 5.735687 4.582393 5.582020 4.332176 4.794433 5.577982 5.122973 4.565656 4.475156 4.360787 4.712689 5.493763 5.406728 4.491717 4.327437 7.982340 7.195324 5.807839 6.711373 2.561135 4.242432 4.392593 5.910318 7.112698 6.565518 4.265660 6.042788 5.651857 4.063005 5.245582 5.665921 4.369526 4.080480 2.959767 2.973596 2.164181 2.025762 1.371878 2.654532 2.837200 3.339878 4.005991 1.823956 4.100272 4.105990 0.729144 
0.821687 4.400489 5.447642 5.368228 4.789543 4.675771 4.803634 6.465549 7.267826 6.171268 7.371945 6.710009 6.423221 5.788858 7.669925 5.284403 7.843777 6.039354 6.045306 6.503971 5.138052 8.278958 6.960028 6.687826 6.960549 9.283724 9.612078 9.549650 11.246506 10.121501 7.697627 9.529275 10.247848 9.170762 9.801229 6.252917 7.191317 9.857002 7.656858 7.830465 7.564489 8.700958 6.636010 6.014608 4.601498 6.235976 5.625111 5.679148 4.518524 3.056987 5.218258 4.796048 5.064633 7.080203 7.553321 5.475371 7.823156 5.798859 4.248412 5.100188 3.906646 5.729417 5.024122 5.793900 5.082725 5.733752 3.898815 7.303693 4.068763 5.242742 3.678936 6.467119 5.075658 6.606253 5.974508 7.157047 4.466142 5.050225 5.506273 6.103981 4.432877 5.569308 6.059961 4.530746 5.336468 4.497528 3.246003 3.782981 2.668226 2.794259 1.477527 2.901050 4.384931 1.819361 2.216553 1.442173 3.692986 3.887446 1.598802 0.665236 
0.771258 6.636563 6.313285 3.736343 3.867986 4.341516 6.099823 5.577773 5.321639 6.020803 7.161961 8.101083 7.489375 4.844895 5.213342 7.294181 7.153264 4.021315 6.135698 6.020160 6.111896 7.337290 7.630896 8.642087 8.247372 7.327106 7.925782 9.923347 10.850693 9.974304 11.084791 10.241504 9.050358 8.974035 9.025619 7.426312 7.459586 8.185518 5.356057 6.520187 8.794581 9.340951 6.007598 7.750078 8.230112 5.311302 4.941083 2.412061 4.583981 4.435064 3.777754 5.678926 5.669178 6.712718 6.164770 6.244495 5.066539 7.011110 5.313222 3.510086 5.747027 5.060696 6.059678 4.482584 6.192523 5.181447 5.527826 5.164281 4.792177 4.710327 4.869919 5.688020 6.554005 4.865816 1.472343 7.211974 6.947551 6.674644 4.413053 3.649975 7.276226 6.388435 5.608557 5.446997 4.189458 3.190539 4.475727 2.677316 2.407646 0.969723 2.267854 1.261607 2.241467 1.961619 3.756707 2.494043 3.287209 4.802530 1.890635 0.281352 
0.734794 3.948327 5.474856 4.806310 5.888506 5.687508 6.237463 5.943112 5.486318 6.446370 5.862666 6.353025 6.383246 5.039826 7.577815 7.110481 7.317466 6.714753 5.500834 7.003852 7.740655 6.688427 6.322548 6.678611 8.151780 8.406358 9.133856 10.201430 10.315060 9.032229 8.722517 9.294601 10.147229 8.460596 7.344636 6.684784 6.387328 5.725548 6.504286 6.580767 9.779662 7.319288 8.268181 6.377631 6.900668 5.101955 3.466170 4.015875 6.361685 4.471915 4.662548 5.905181 6.273577 5.875781 7.648541 7.338402 5.601875 6.171127 6.058996 5.360256 4.096086 6.348633 5.486510 4.980775 4.793379 5.190292 4.590535 6.200195 5.071668 5.917990 5.363523 4.802265 6.403643 4.080709 5.252326 7.150697 7.607611 6.536088 5.753906 3.970878 5.440967 4.705589 3.769867 4.253426 2.676091 3.606032 3.183994 2.112575 3.008712 1.600419 2.315761 3.966531 2.247207 2.492693 2.260983 3.694915 1.582967 3.687404 1.759402 0.691175 
0.415195 4.919997 6.305204 5.133654 5.985193 5.800769 6.796958 6.711535 4.486821 6.130495 6.625424 6.987890 7.432613 6.222269 6.072552 6.761060 5.557806 3.883042 6.066555 6.405116 8.492018 7.065034 8.365967 5.413596 8.127828 6.766611 11.016267 9.472049 10.014768 7.932760 8.986615 8.986085 9.537439 8.935527 7.752747 7.694299 3.471666 6.593142 5.783311 5.533585 8.573292 8.067761 9.252760 6.358606 5.008874 5.924581 5.207235 3.231828 5.518791 5.031049 5.026564 4.853330 5.210525 6.969700 7.062572 6.675008 5.151238 6.479719 7.403037 2.795817 5.763765 5.124888 4.864244 6.154524 3.988702 6.621030 5.426866 6.158570 4.633639 4.403280 3.827029 4.545511 5.997740 4.747653 5.847344 6.544125 7.055186 7.161320 4.252230 4.977820 3.663358 2.641045 4.679689 3.460077 4.066327 2.884798 2.997794 0.395533 0.820438 2.116953 3.283450 1.566648 3.863028 0.937205 2.738616 1.214240 3.678304 3.015347 2.049915 0.179453 
1.020134 6.525663 5.560759 4.728514 7.583420 3.972243 5.144377 5.879071 5.005992 4.245965 4.542817 4.761460 3.682514 5.383777 6.677420 6.396568 6.197258 5.310557 4.128603 6.327293 7.339260 6.822889 8.830401 7.436994 8.551681 7.353904 7.330389 9.681119 10.252053 7.538998 9.822031 9.850856 9.762953 7.816148 4.976877 6.939782 5.365253 5.750883 6.738053 8.008831 7.789510 8.375965 8.632073 7.548559 5.873589 6.130614 3.644962 1.650151 5.202441 5.301672 5.902349 3.886556 4.702772 7.327792 6.934432 6.922038 5.173842 6.822601 4.496700 6.677874 5.047987 4.969279 3.948987 5.512590 4.826426 4.560668 5.212518 6.535950 7.812899 4.656924 3.990919 5.841750 6.006417 5.885812 5.463504 6.063755 6.323216 5.558966 4.230092 4.329037 2.893836 5.814410 4.481731 3.149841 3.551461 1.178105 1.743993 3.193516 1.507240 2.406498 0.484184 1.630049 1.420552 3.513865 3.473062 2.822917 2.224787 3.002436 1.886228 0.439696 
0.636751 6.742300 3.887160 6.933550 4.220538 5.359913 4.721795 3.644791 5.021958 4.512209 5.392466 3.998851 5.046551 5.181408 5.817796 4.262687 5.366131 5.676567 5.329602 5.100616 4.894796 6.803033 5.785009 9.701536 8.055126 5.873342 9.781814 8.210188 9.936971 9.931586 7.669568 9.672608 6.775127 6.366714 5.812957 5.804982 5.512576 7.495378 5.731546 6.141353 7.567867 6.288867 6.671755 7.833017 6.153871 6.663054 3.991855 3.606734 4.313850 3.913028 3.919199 4.160228 6.079674 7.074984 6.125304 5.339593 7.836088 5.582824 5.483599 4.783836 4.876514 5.978786 4.281337 5.051524 5.028858 4.137740 4.144315 7.544706 5.580839 5.836765 4.185840 4.378054 5.723462 5.192658 6.595108 4.315400 5.000179 6.378813 4.438398 4.032996 4.259972 4.294830 4.007796 3.488856 4.009470 2.008163 2.420706 2.181505 2.668121 3.364499 1.880515 1.174499 2.691722 3.414531 2.150267 0.462633 3.567419 2.270830 1.855824 1.081190 
0.612625 2.779301 4.597074 4.625075 3.746975 2.703374 3.443235 3.805342 4.209820 4.276324 5.267100 6.013941 6.831012 3.782024 4.433079 5.065472 3.290490 5.004069 6.576520 5.934569 5.708366 6.221576 6.806473 7.362131 7.669695 8.562675 7.476217 7.597237 9.317580 9.054358 8.413342 6.298296 7.788924 8.032448 5.741432 6.559889 6.522603 5.127487 6.289311 7.638033 6.637885 7.224996 7.806554 5.492428 6.215832 6.083451 4.953650 3.295086 3.091931 5.504776 4.472540 4.622660 4.826365 5.121557 5.314294 5.239447 3.691712 6.065351 6.979814 4.266969 4.307805 5.790056 6.283147 5.033357 4.956121 5.146641 6.790610 4.839310 6.880271 5.449094 3.529019 6.091232 5.387211 6.798543 6.412803 5.900391 7.134066 4.664980 6.140744 5.187372 6.018861 4.214890 4.304282 3.695378 3.749767 1.767388 1.100271 2.545630 2.495037 2.510420 2.521630 0.921710 2.861520 1.686560 2.392738 1.109627 0.739712 1.484859 1.494538 -0.116895 
0.819729 3.716534 3.952349 4.451373 3.640485 4.085253 2.096118 5.163006 4.965761 4.113661 5.193520 4.274583 6.063782 5.460084 5.087944 3.253405 4.494518 5.689758 3.148202 6.682062 6.386638 6.335245 5.835434 7.699380 6.411859 9.001485 5.778474 7.381273 7.171372 8.860684 9.395107 8.219635 8.114555 9.234593 6.746369 6.080764 4.909764 5.747376 5.056862 5.563189 6.068405 7.364991 6.939444 4.569493 5.273842 5.098401 3.334042 3.724216 5.546769 3.211102 3.249135 5.442206 3.922873 5.207675 4.237096 5.730187 5.557991 2.980049 4.121112 4.578957 3.692931 5.111801 3.316365 6.574074 6.276400 6.444326 7.292385 5.387662 5.625351 5.733684 6.188626 5.342981 6.165133 4.675264 5.466087 6.293746 5.012179 5.071225 4.095634 3.718666 2.530551 5.562190 4.905317 2.266401 2.751085 3.708968 2.343605 -0.790043 1.888451 1.534205 3.114867 1.943857 2.229358 3.095054 2.574405 2.995839 1.726666 2.152757 0.628536 0.310105 
