10.000000 3.097044 
20.000000 3.141707 
30.000000 3.178980 
40.000000 3.199287 
50.000000 3.213655 
60.000000 3.232491 
70.000000 3.230467 
80.000000 3.227031 
90.000000 3.225555 
100.000000 3.222690 
110.000000 3.236521 
120.000000 3.236002 
130.000000 3.230016 
140.000000 3.236279 
150.000000 3.222022 
160.000000 3.235317 
170.000000 3.223166 
180.000000 3.221174 
190.000000 3.219178 
200.000000 3.220683 
210.000000 3.214988 
220.000000 3.229272 
230.000000 3.229931 
240.000000 3.230432 
250.000000 3.216400 
260.000000 3.221682 
270.000000 3.212706 
280.000000 3.219162 
290.000000 3.221243 
300.000000 3.221092 
310.000000 3.222659 
320.000000 3.221239 
330.000000 3.214402 
340.000000 3.217062 
350.000000 3.217862 
360.000000 3.218749 
370.000000 3.220845 
380.000000 3.218813 
390.000000 3.218741 
400.000000 3.224060 
410.000000 3.227688 
420.000000 3.223473 
430.000000 3.227732 
440.000000 3.221837 
450.000000 3.230942 
460.000000 3.213927 
470.000000 3.210917 
480.000000 3.224898 
490.000000 3.220708 
500.000000 3.214699 
510.000000 3.225093 
520.000000 3.218867 
530.000000 3.218957 
540.000000 3.212581 
550.000000 3.210536 
560.000000 3.214655 
570.000000 3.203822 
580.000000 3.215358 
590.000000 3.219757 
600.000000 3.221404 
610.000000 3.212953 
620.000000 3.210158 
630.000000 3.204700 
640.000000 3.210362 
650.000000 3.213099 
660.000000 3.218784 
670.000000 3.215101 
680.000000 3.218758 
690.000000 3.206438 
700.000000 3.204342 
710.000000 3.214324 
720.000000 3.205839 
730.000000 3.207640 
740.000000 3.218065 
750.000000 3.213341 
760.000000 3.219424 
770.000000 3.230171 
780.000000 3.223979 
790.000000 3.215061 
800.000000 3.208114 
810.000000 3.208304 
820.000000 3.207060 
830.000000 3.218074 
840.000000 3.215861 
850.000000 3.211071 
860.000000 3.219654 
870.000000 3.213259 
880.000000 3.207201 
890.000000 3.200351 
900.000000 3.203723 
910.000000 3.208996 
920.000000 3.218428 
930.000000 3.209512 
940.000000 3.218847 
950.000000 3.207193 
960.000000 3.204917 
970.000000 3.205560 
980.000000 3.205175 
990.000000 3.213199 
1000.000000 3.222537 
1010.000000 3.220640 
1020.000000 3.215309 
1030.000000 3.207460 
1040.000000 3.212946 
1050.000000 3.211716 
1060.000000 3.209037 
1070.000000 3.217905 
1080.000000 3.215637 
1090.000000 3.219816 
1100.000000 3.219785 
1110.000000 3.212836 
1120.000000 3.214838 
1130.000000 3.216018 
1140.000000 3.221658 
1150.000000 3.219171 
1160.000000 3.218740 
1170.000000 3.217596 
1180.000000 3.219693 
1190.000000 3.213060 
1200.000000 3.208424 
1210.000000 3.203391 
1220.000000 3.209087 
1230.000000 3.216082 
1240.000000 3.209961 
1250.000000 3.218222 
1260.000000 3.217619 
1270.000000 3.216094 
1280.000000 3.214154 
1290.000000 3.212536 
1300.000000 3.209489 
1310.000000 3.201781 
1320.000000 3.210152 
1330.000000 3.221262 
1340.000000 3.213498 
1350.000000 3.214203 
1360.000000 3.208564 
1370.000000 3.214235 
1380.000000 3.208080 
1390.000000 3.204213 
1400.000000 3.207620 
1410.000000 3.209595 
1420.000000 3.207096 
1430.000000 3.212082 
1440.000000 3.208488 
1450.000000 3.205951 
1460.000000 3.200096 
1470.000000 3.202672 
1480.000000 3.204215 
1490.000000 3.211263 
1500.000000 3.209887 
1510.000000 3.210892 
1520.000000 3.207681 
1530.000000 3.212486 
1540.000000 3.216604 
1550.000000 3.203411 
1560.000000 3.205946 
1570.000000 3.218171 
1580.000000 3.216305 
1590.000000 3.207498 
1600.000000 3.209099 
1610.000000 3.206516 
1620.000000 3.217241 
1630.000000 3.217623 
1640.000000 3.224033 
1650.000000 3.217730 
1660.000000 3.215981 
1670.000000 3.207572 
1680.000000 3.209652 
1690.000000 3.201840 
1700.000000 3.205901 
1710.000000 3.206504 
1720.000000 3.204111 
1730.000000 3.210817 
1740.000000 3.213290 
1750.000000 3.223770 
1760.000000 3.211931 
1770.000000 3.213431 
1780.000000 3.209673 
1790.000000 3.205149 
1800.000000 3.205392 
1810.000000 3.204973 
1820.000000 3.205416 
1830.000000 3.204995 
1840.000000 3.209668 
1850.000000 3.207171 
1860.000000 3.200620 
1870.000000 3.202824 
1880.000000 3.200241 
1890.000000 3.211284 
1900.000000 3.208680 
1910.000000 3.210198 
1920.000000 3.207635 
1930.000000 3.197425 
1940.000000 3.208222 
1950.000000 3.216063 
1960.000000 3.215773 
1970.000000 3.216265 
1980.000000 3.218349 
1990.000000 3.219280 
2000.000000 3.218519 
