-36.18929 -36.90553 -27.60254 -43.41862 -45.69700 -110.82518 -43.62647 -37.38824 -28.14756 -42.84583 -33.20443 -6.00007 0.00000 3.74832 -48.99751 -25.06599 -30.66560 -41.50549 -29.88527 -35.35840 -40.20196 -28.55754 -41.04881 -62.31020 0.00000 0.00000 0.00000 -94.42757 -44.57842 -34.73333 -31.97618 -35.04823 -28.79778 -76.39710 -52.94085 -24.46386 -23.33567 -50.31977 -37.29647 -39.42117 -37.07195 -29.55138 -34.14347 -51.57491 -10.84066 -52.78486 -29.86048 -36.88661 -42.11474 -34.19081 -48.52110 -35.83020 -20.17445 -26.96175 -31.35462 -42.79598 -42.24303 -21.74149 -28.16656 -40.54014 -37.36768 -28.16389 -38.45253 -30.98922 -39.35725 -29.70587 -22.81291 -40.47577 -16.93714 -40.27967 -22.06143 -2.80483 -34.60311 -36.51407 -40.21378 -23.82878 -34.39082 -37.61409 -39.46241 -24.95796 12.50888 -56.27975 -42.59139 -27.19992 -37.15553 -38.05589 -30.52791 -28.92428 -42.25604 -44.01368 -29.03091 -28.27894 -37.77675 -4.41482 -30.64830 -29.17373 -38.31707 -30.96778 -22.77180 -47.28640 
3.67549 -12.12998 3.57202 8.81814 0.69978 2.98110 -14.09736 1.34989 -9.31376 -15.10990 24.52275 48.61466 0.00000 58.30424 6.44256 7.35591 -10.00855 -8.90914 7.63110 4.79639 -7.46786 3.91981 14.40928 27.00771 0.00000 0.00000 0.00000 -44.60565 -31.85002 12.45349 4.62496 4.64793 -15.45623 -12.31497 -7.51073 86.17389 13.27313 32.85468 32.39120 11.27153 -8.39652 -32.37813 4.37992 -28.65249 7.62895 0.93915 7.96620 -0.60340 -1.44559 -14.00025 8.69140 -2.64752 8.87235 21.27304 -2.92770 -0.59700 1.44582 -0.32158 9.13235 7.55764 -7.08901 15.76320 -4.83053 5.92954 2.80892 17.12409 43.91410 -3.97002 20.39925 12.74912 -47.66129 -32.01529 -4.92137 5.31566 -4.11713 5.21314 -22.32373 10.30947 35.27642 77.16221 19.93323 41.66273 13.39598 -9.44447 -14.14014 6.14018 49.46250 18.20956 -2.25966 8.09618 -8.30711 -2.22849 66.91489 83.90971 22.64013 32.58791 6.53541 -17.18668 -0.40863 -5.08621 
-12.68114 -1.51769 -4.81759 30.06634 11.92734 -6.60334 -3.53183 -1.58235 0.37653 -6.75213 21.93292 0.00000 0.00000 0.00000 33.07819 1.38599 -1.76411 -12.85771 15.85917 11.66616 -3.75936 -20.92104 -5.08763 -23.03648 0.00000 0.00000 -13.88412 -44.24961 -23.65397 -6.67978 23.98902 5.35653 -26.96526 -13.76811 4.94164 77.03651 75.66934 53.44702 47.58105 19.61335 16.59828 -24.53233 -18.50094 -13.95854 -6.56407 -4.87810 -17.10803 -0.67086 4.41258 0.57327 5.55730 14.70811 -5.20398 35.25880 -0.93520 -6.19250 -1.52904 -19.16209 21.67635 4.28639 4.93050 14.79735 -3.75975 7.22292 1.28712 -2.32460 14.53438 7.01229 15.79914 -21.86087 2.44677 4.78750 -4.47993 2.27586 5.84113 1.54911 0.78988 34.30250 0.00000 0.00000 0.00000 0.00000 36.56020 -9.62533 -13.80592 37.07545 135.23748 99.69862 87.91066 14.87773 -8.51137 27.01425 0.00000 0.00000 31.31355 21.10212 15.92514 -16.56991 1.03227 -14.16583 
-17.23574 -6.39273 1.21757 28.89993 9.46049 -4.32360 -10.48894 4.04290 -8.07645 4.86872 -5.88012 0.00000 0.00000 0.00000 0.00000 -17.10983 37.70861 33.47760 19.01210 -0.24222 -3.31227 -15.15585 29.86770 119.56713 0.00000 0.00000 51.49147 -29.08727 -37.39816 32.08238 39.38707 15.23169 -14.75132 -1.76100 23.12171 0.00000 0.00000 7.23653 36.10355 25.22727 -1.96913 -16.89307 -31.13636 -29.08759 16.80723 -14.66289 -42.69945 0.26442 1.96179 -4.65106 21.93177 9.68560 -7.70692 -26.44011 -13.06206 10.32817 3.41305 -20.80277 -1.79346 17.86625 -0.80517 18.70310 7.22339 9.22037 1.81015 24.76206 24.53275 9.14399 9.40037 24.34696 7.97741 8.12874 6.78763 7.62996 6.72600 10.01789 6.89631 -41.99550 0.00000 0.00000 0.00000 0.00000 -56.96969 -11.21298 -20.80938 -112.93278 -41.02991 -40.45450 -15.16836 120.11427 36.63032 8.16110 0.00000 0.00000 -9.95169 21.73296 -6.16545 -13.23344 6.72225 -22.62310 
-0.50792 0.72743 -4.53402 44.96392 -10.72995 -7.04877 14.28965 -1.66820 7.34486 3.75236 -10.18512 -36.89644 -40.16128 -62.35547 -43.10410 -7.88272 -34.77465 99.86761 81.28814 6.88100 13.06360 -3.90190 36.86583 0.00000 0.00000 0.00000 -8.79007 -24.06817 -33.76497 169.92985 0.00000 122.96776 92.89882 57.18585 39.31365 0.00000 0.00000 0.00000 76.68249 10.74694 -7.88293 -47.62540 -59.75803 -25.39086 4.98380 -17.15536 -41.56411 -2.10923 3.91150 6.88855 19.58204 -2.79080 -3.94007 4.78686 -3.71703 1.83242 12.04995 -16.65628 -9.06763 -1.23700 4.66334 -2.05712 9.80997 23.30541 38.47866 78.18252 70.38374 126.53406 90.97525 38.09441 16.68415 1.24342 -2.48637 -0.72146 -2.28430 19.33387 10.61111 -11.91911 -143.64456 -150.78175 0.00000 -22.74644 -37.05398 -3.91746 -12.26516 -48.08632 -7.39700 -6.55906 89.34429 0.00000 0.00000 0.00000 -57.14528 -27.33182 -9.84333 8.87301 19.31060 -7.60213 -22.33620 -8.29487 
-4.50399 -10.57286 -16.55616 42.77914 -8.11773 -8.83352 -0.08608 21.19850 17.26487 19.82223 16.62431 11.67423 -3.99257 -8.30161 -5.92725 -2.23025 -59.52260 0.00000 15.07891 68.80834 51.90294 43.46377 0.00000 0.00000 0.00000 0.00000 -5.53282 -3.74522 8.68543 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 5.53031 10.67619 -19.35764 -38.29942 -44.70283 -34.30962 -8.24169 1.90006 2.70695 -22.46837 5.80458 10.67655 36.85714 8.33840 -1.73638 2.37882 0.44534 -2.58340 13.34593 -12.07958 5.81539 -3.15441 10.66945 -8.63902 22.82510 62.13932 0.00000 0.00000 0.00000 0.00000 0.00000 51.13043 12.92175 4.39094 7.15074 -4.55105 2.13736 17.93942 9.37964 -14.27698 -17.92290 -16.31697 -21.89298 -34.34078 -18.33899 -8.20688 2.03613 -7.29810 0.37973 -2.95553 -55.33369 0.00000 0.00000 -54.55078 -10.92110 -9.52185 -11.12734 -14.59849 0.32654 -10.65444 2.23992 -29.80880 
-4.44716 -3.21648 -19.10649 12.08285 -9.99316 -7.01343 4.74564 28.47558 7.45734 21.04516 7.72034 24.46354 2.50032 -15.46358 6.24553 -15.63094 -11.81187 0.00000 0.00000 0.00000 -78.96503 -37.39967 -76.66810 -9.95639 0.00000 -0.21017 -139.93300 -39.18047 -78.19727 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 -36.94975 -94.24762 -38.04662 -29.18278 -58.42162 -30.14810 -24.31957 -20.16076 -20.50780 0.97077 12.31510 20.99792 29.43658 1.42870 -6.90459 12.34541 -3.75617 -9.48299 36.25481 5.00928 -14.13857 -4.93495 8.27330 18.27146 -50.02103 -13.93746 0.00000 0.00000 0.00000 0.00000 0.00000 57.21096 19.72699 3.59040 4.45562 -5.09287 6.98011 2.77523 10.40288 4.49585 7.72763 41.32938 75.28054 30.90664 -0.23704 -16.64906 -2.89084 -13.36357 10.58096 6.46806 95.50726 0.00000 0.00000 28.25539 3.80606 -3.60839 -9.15790 -14.53951 -11.49334 -31.71928 -8.81384 -14.45357 
8.04074 -7.51499 -15.41368 -0.80088 8.92813 24.51607 6.14142 5.65794 15.06959 15.83028 17.71550 20.31204 10.81028 -9.49377 6.80274 -17.14000 -9.81146 0.00000 0.00000 -50.04933 -24.99128 -1.99930 -10.19497 -36.68250 -49.38080 -50.14746 -28.56015 -17.55318 4.31502 -9.98972 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 -55.54982 -63.60092 -49.24322 -44.26074 -23.75843 -29.57807 -45.07135 -51.68766 -40.48544 -23.22314 -6.45819 14.15952 38.31799 6.52387 -5.76725 5.15107 16.84973 1.76554 -4.08080 -13.30466 37.97378 5.61368 -1.13520 -1.68840 11.74597 5.37193 8.86866 70.61251 0.00000 0.00000 0.00000 0.00000 0.00000 8.60970 3.40231 9.29128 9.01083 -0.02963 9.96446 29.52964 55.02399 59.83085 73.65249 74.60990 0.00000 76.35071 10.61085 -5.42340 -5.64479 7.11003 8.86490 0.67050 -21.35152 0.00000 0.00000 0.00000 -19.11933 40.44081 1.01981 -6.47521 -22.20240 -24.93324 -29.22900 11.13642 
-4.66774 1.26645 -12.22135 -13.52201 6.68115 25.76795 -4.62201 9.59513 -1.21450 28.53199 32.75249 27.56901 57.84498 13.84936 8.06413 -2.63195 6.28217 0.00000 0.00000 -54.46867 -15.95105 -11.48135 -4.37604 -8.69790 5.68037 4.28412 -13.50701 -1.13558 -29.74865 -13.99613 0.36157 0.00000 0.00000 0.00000 2.48326 -45.05308 -21.68518 -17.09092 -43.99777 -30.94528 -11.38307 -41.26589 -43.34742 -63.33471 -28.69946 -17.59551 12.29780 49.09072 38.74802 -0.18474 -11.95094 -10.91678 32.48421 -2.33854 -0.05649 -16.19870 16.05716 0.95769 13.28906 12.75611 8.35804 -8.97147 -2.04656 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 -29.38954 -8.58120 7.36362 16.92211 8.69020 58.74880 123.59005 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 -20.95366 -19.88565 -13.28036 -14.75842 25.94203 3.41746 71.10500 0.00000 0.00000 0.00000 0.00000 0.00000 38.92811 -9.19847 -36.97956 -47.85615 -31.40480 24.27934 
13.99952 -11.01450 -8.27961 -19.24094 -2.21090 11.40354 18.16845 -0.20180 17.64572 24.50640 30.28931 11.93768 -41.74905 -14.39270 16.39184 7.45687 -28.14593 -39.10752 -60.14148 -43.63556 -36.87583 -25.57822 -24.84975 20.33048 9.26059 -0.65881 -0.80321 -19.50956 -0.41143 5.98343 45.26417 0.00000 0.00000 0.00000 -59.57423 -19.76699 -28.85914 -33.15091 -36.64418 -2.92387 -4.36086 -22.20086 -60.05736 -66.75618 -27.53273 4.09374 76.45525 -1.23046 11.23932 1.20809 -24.45943 8.06478 -9.84888 -10.80537 -0.65931 -2.47641 5.82068 9.30511 6.65963 17.51685 14.29731 -0.30476 -4.63955 -50.12116 -55.99727 0.00000 0.00000 0.00000 0.00000 12.05547 -13.34566 -4.15058 32.87711 13.61592 -21.02287 -218.97741 -247.82301 -89.82909 -88.20640 -280.75324 -3.51270 -78.43711 -26.52307 -8.80695 -6.99402 5.72649 30.05559 50.52194 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 -56.29500 -66.56329 -31.68052 -24.83264 54.52061 
