484.33676 -103.37472 141.69080 11.63473 -244.04130 -892.18671 -206.26863 -92.66065 1.59107 -104.68042 -60.63322 22.97382 16.65830 -4.20855 3.88117 -24.07050 69.39488 570.11495 -21.08646 93.72366 208.20623 -19.23958 -369.29921 -90.29916 -32.69682 254.54880 79.54875 -10.99614 224.69992 773.09818 249.45519 366.86428 -109.61255 11.03666 -210.79718 -141.32518 -385.52256 -920.24500 214.41538 348.03191 
-557.72020 262.06408 -441.37409 595.39262 615.40307 -892.37509 -57.91672 -171.69433 -158.08321 -12.79047 -38.81718 -6.84532 -14.57005 -0.60487 -0.13179 -8.68336 -638.57165 525.06173 2.01539 79.37278 12.11841 -146.53921 -85.74532 168.48438 -135.44878 0.67082 -477.30718 -25.92947 -62.62606 32.13310 4.38877 276.90999 734.92429 673.70999 102.97129 -555.74512 -151.68298 -88.69586 -680.42337 -611.45358 
203.11486 21.79077 35.18213 -407.10174 410.01757 -25.21777 189.33060 4.92246 46.46003 6.68268 -97.14740 -97.52610 518.15713 -29.95479 104.09191 -81.84319 -292.15933 -6.11337 -25.26622 -23.12307 -48.09669 -471.33821 -937.46862 -99.92559 -19.30093 38.43856 55.87282 -46.80347 347.39876 30.66822 14.51694 533.66537 298.80839 -7.91368 -188.15843 -239.00881 -128.31373 126.13105 425.75110 57.21941 
512.38714 16.40063 73.15421 601.80475 32.90149 -173.01436 152.54507 -415.82698 -1.73233 -277.37823 -48.08955 -34.74588 -0.16165 -10.67859 640.12546 -5.90077 -4.51101 -245.97755 -218.93866 -69.21973 -357.97739 -710.73772 5.46619 -198.85409 936.34207 -40.97395 -72.70322 -91.51059 -226.33255 66.46168 -17.19477 451.71209 -136.37883 -107.87659 212.96635 570.55789 643.35338 -18.59055 -123.30871 773.12880 
526.97858 93.31287 695.09817 1299.41408 -429.31866 -612.14586 0.15419 -8.08708 56.07258 191.11825 -64.27292 -222.20513 -34.06295 -0.18126 6.00849 -109.79319 -12.40543 -49.97367 -106.69467 -2.62300 -4.80427 -15.65843 -13.63196 -234.21767 -89.60983 -2.23523 -365.01172 20.33692 -105.48610 66.36679 28.99783 110.22117 279.34044 -40.08967 109.24369 529.63725 -11.58755 72.98893 181.09197 73.57573 
616.46077 43.03635 245.31614 -480.76238 -303.17632 36.02725 196.57478 -50.03324 2.21265 31.67438 -84.64361 58.49070 15.47858 410.26133 10.29613 -49.75662 -29.83627 0.77856 10.80357 1013.24951 0.19741 -0.80951 -1.88972 89.89881 -74.72668 5.03303 -250.58117 -10.01161 -4.47404 2.33116 18.00391 -230.92112 72.71018 -42.68692 236.64618 12.18180 52.02742 158.41261 115.70668 276.68374 
666.58359 111.21932 -51.55685 -260.71720 -479.27584 4.60399 33.97575 -56.86560 65.57087 -36.99980 452.02239 3.28758 69.34303 251.36400 154.43516 -12.46182 18.18097 -115.66653 521.85948 2.54892 0.02894 75.09067 221.61355 -139.54879 2.32361 66.79692 -64.56890 280.38809 -28.33422 -0.66288 0.15027 -196.02695 3.35408 -6.65082 -14.96182 777.56978 435.59545 242.31040 -255.27191 -177.20815 
153.22271 116.82419 -169.66640 54.98954 -7.27864 -420.36973 92.42359 0.16578 -283.01528 -13.92461 9.22232 -118.92918 -59.05093 -20.29423 166.70250 215.79825 -1871.99465 721.17698 -98.68345 151.52456 2.37115 196.50960 -274.74457 -60.79089 -1087.95661 -115.67797 136.04353 -4.82643 41.10480 -127.88593 -400.99635 144.23840 45.02891 387.78108 12.14104 -37.54838 34.79713 2.64974 113.13602 -12.02598 
-379.28327 -141.68841 219.35035 312.10213 25.50866 393.95653 29.13350 494.15274 113.32272 18.85592 -279.15276 -672.63379 -672.04925 -562.22869 -40.92106 -342.86657 88.77451 403.90112 -306.28977 -13.44129 -42.13579 54.22193 76.08179 60.52349 -99.36227 412.70172 435.61446 -22.91304 -599.99254 -98.70385 -137.02648 43.12603 32.11761 0.03508 161.99177 106.69739 52.96161 235.05337 -84.80844 -262.23671 
2.26911 0.80758 -123.65758 0.00000 0.00000 0.00000 0.00000 1.05711 77.23236 -0.91112 0.00000 -21.49342 0.00000 0.00000 20.77607 37.96137 0.00000 0.00000 0.00000 0.00000 0.00000 2.82508 0.05103 0.00000 0.00000 0.00000 0.77375 -40.35524 0.00000 0.08452 -2.12307 -0.73366 0.00000 -0.01883 -46.15812 0.28296 0.15748 0.00000 -0.02677 -0.30485 
