32151.818625 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 194219.633351 4674593.953380 739032.820478 0.000000 0.000000 0.000000 0.000000 35198.158328 184376.354375 189094.526411 789309.879774 1502257.847821 2015689.479310 3027009.209476 4648430.122994 272491.917411 67311.002686 1251.460625 0.000000 0.000000 0.000000 1228776.364335 3940589.660389 4002369.908517 3076258.103999 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 3493.518260 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7498.095559 1708205.488420 4833214.285384 3728772.064842 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1879816.342908 413488.122565 352630.682502 383261.704832 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 327898.393823 559373.035131 23088.481596 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1235803.475856 5382812.799202 26824.215684 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 48687.407007 0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 54876.255775 2227725.386624 59519.250895 30186.720175 106601.238003 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 932575.320731 822041.926844 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 816244.401496 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 124579.302192 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 6712.120585 895740.398726 408656.703961 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 165697.004683 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 0.000000 574329.249920 1330565.907865 3000987.718787 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 861724.986355 46176.495471 110824.440611 4441.331204 0.000000 336993.743282 1548841.971730 2907486.384730 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 228912.718318 4101770.497835 3042263.900757 271596.499175 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 61677.939342 1397088.880078 560779.584304 292522.872949 1318817.310266 3371609.985213 3852176.095497 4652824.903686 617117.837842 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
26094.850067 9967.921593 951937.926333 3509653.523626 6150331.067331 3627486.606844 248638.547458 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1134409.649549 5751394.651218 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
6132338.279128 4734623.194464 2185155.734344 1820259.840558 3528247.279470 3868036.645016 1584582.927865 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 139012.864013 4430047.117654 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
4411410.352690 3351765.482455 2529856.619588 3092647.582486 3995895.377569 3296983.340502 3777791.592376 285892.302214 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 166407.410770 3954201.130237 52305.723060 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 19187.337405 1905743.198994 30798.511596 0.000000 0.000000 
